time,from_topo,to_topo,gradient
390.0500000000544,klein_bottle,sphere,0.040556565543462424
390.0500000000544,sphere,klein_bottle,0.9340571964716048
390.0500000000544,klein_bottle,sphere,0.040662905144428246
390.0500000000544,sphere,klein_bottle,0.9337245867750337
390.0500000000544,klein_bottle,sphere,0.04075783125003726
390.0500000000544,sphere,klein_bottle,0.9334158548357037
390.0500000000544,klein_bottle,sphere,0.04085849886927228
390.0500000000544,sphere,klein_bottle,0.9330833384116217
390.0500000000544,klein_bottle,sphere,0.04095907033963426
390.0500000000544,sphere,klein_bottle,0.9327508219875398
390.0500000000544,klein_bottle,sphere,0.041059638315433244
390.0500000000544,sphere,klein_bottle,0.9324182122909686
390.0500000000544,klein_bottle,sphere,0.04115454041407096
390.0500000000544,sphere,klein_bottle,0.9321094803516385
390.0500000000544,klein_bottle,sphere,0.04124387160697256
390.0500000000544,sphere,klein_bottle,0.9317769639275566
390.0500000000544,klein_bottle,sphere,0.04133310646512935
390.0500000000544,sphere,klein_bottle,0.9314444475034747
390.0500000000544,klein_bottle,sphere,0.04142233297296889
390.0500000000544,sphere,klein_bottle,0.9311357155641447
390.0500000000544,klein_bottle,sphere,0.041517306817744216
390.0500000000544,sphere,klein_bottle,0.9308031058675735
390.0500000000544,klein_bottle,sphere,0.041623494273001715
390.0500000000544,sphere,klein_bottle,0.9304706827159808
390.0500000000544,klein_bottle,sphere,0.04171270392170503
390.0500000000544,sphere,klein_bottle,0.9301380730194095
390.0500000000544,klein_bottle,sphere,0.04180756532856436
390.0500000000544,sphere,klein_bottle,0.9298293410800795
390.0500000000544,klein_bottle,sphere,0.04190817149352779
390.0500000000544,sphere,klein_bottle,0.9294968246559976
390.0500000000544,klein_bottle,sphere,0.04200301867771281
390.0500000000544,sphere,klein_bottle,0.9291643082319156
390.0500000000544,klein_bottle,sphere,0.04209221072587201
390.0500000000544,sphere,klein_bottle,0.9288555762925856
390.0500000000544,klein_bottle,sphere,0.04218148469925751
390.0500000000544,sphere,klein_bottle,0.9285229665960145
390.0500000000544,klein_bottle,sphere,0.04228763149922664
390.0500000000544,sphere,klein_bottle,0.9281905434444218
390.0500000000544,klein_bottle,sphere,0.04238245279703216
390.0500000000544,sphere,klein_bottle,0.9278579337478505
390.0500000000544,klein_bottle,sphere,0.04247162168601551
390.0500000000544,sphere,klein_bottle,0.9275491085360313
390.0500000000544,klein_bottle,sphere,0.04256653281589957
390.0500000000544,sphere,klein_bottle,0.9272166853844386
390.0500000000544,klein_bottle,sphere,0.04265568576693882
390.0500000000544,sphere,klein_bottle,0.9268841689603566
390.0500000000544,klein_bottle,sphere,0.04273918198200675
390.0500000000544,sphere,klein_bottle,0.9265754370210267
390.0500000000544,klein_bottle,sphere,0.0428340770464231
390.0500000000544,sphere,klein_bottle,0.9262428273244555
390.0500000000544,klein_bottle,sphere,0.04292886319693606
390.0500000000544,sphere,klein_bottle,0.9259103109003736
390.0500000000544,klein_bottle,sphere,0.04302365489755
390.0500000000544,sphere,klein_bottle,0.9255777944762915
390.0500000000544,klein_bottle,sphere,0.043112779465740866
390.0500000000544,sphere,klein_bottle,0.9252690625369616
390.0500000000544,klein_bottle,sphere,0.0432019965637743
390.0500000000544,sphere,klein_bottle,0.9249364528403904
390.0500000000544,klein_bottle,sphere,0.04330242045882211
390.0500000000544,sphere,klein_bottle,0.9246040296887976
390.0500000000544,klein_bottle,sphere,0.043397183683559465
390.0500000000544,sphere,klein_bottle,0.9242952044769784
390.0500000000544,klein_bottle,sphere,0.043492036210260376
390.0500000000544,sphere,klein_bottle,0.9239626880528965
390.0500000000544,klein_bottle,sphere,0.043581135390072044
390.0500000000544,sphere,klein_bottle,0.9236302649013037
390.0500000000544,klein_bottle,sphere,0.04367022937531866
390.0500000000544,sphere,klein_bottle,0.9232976552047326
390.0500000000544,klein_bottle,sphere,0.04374801087877071
390.0500000000544,sphere,klein_bottle,0.9229889232654026
390.0500000000544,klein_bottle,sphere,0.043831538908004126
390.0500000000544,sphere,klein_bottle,0.9226563135688314
390.0500000000544,klein_bottle,sphere,0.04392061336585511
390.0500000000544,sphere,klein_bottle,0.9223237971447494
390.0500000000544,klein_bottle,sphere,0.04400403422638919
390.0500000000544,sphere,klein_bottle,0.9220149719329302
390.0500000000544,klein_bottle,sphere,0.04411015085437387
390.0500000000544,sphere,klein_bottle,0.9216825487813375
390.0500000000544,klein_bottle,sphere,0.04420486559793823
390.0500000000544,sphere,klein_bottle,0.9213500323572555
390.0500000000544,klein_bottle,sphere,0.04429392059648045
390.0500000000544,sphere,klein_bottle,0.9210175159331736
390.0500000000544,klein_bottle,sphere,0.04438862329065737
390.0500000000544,sphere,klein_bottle,0.9206849062366024
390.0500000000544,klein_bottle,sphere,0.04447766381175526
390.0500000000544,sphere,klein_bottle,0.9203524830850096
390.0500000000544,klein_bottle,sphere,0.0445667023047928
390.0500000000544,sphere,klein_bottle,0.9200198733884385
390.0500000000544,klein_bottle,sphere,0.04464443173930999
390.0500000000544,sphere,klein_bottle,0.9196874502368457
390.0500000000544,klein_bottle,sphere,0.044727809642419965
390.0500000000544,sphere,klein_bottle,0.9193548405402745
390.0500000000544,klein_bottle,sphere,0.04481118432150653
390.0500000000544,sphere,klein_bottle,0.9190224173886817
390.0500000000544,klein_bottle,sphere,0.04490019568058827
390.0500000000544,sphere,klein_bottle,0.9186898076921106
390.0500000000544,klein_bottle,sphere,0.04498355973760431
390.0500000000544,sphere,klein_bottle,0.9183571979955394
390.0500000000544,klein_bottle,sphere,0.045072564895579426
390.0500000000544,sphere,klein_bottle,0.9180247748439466
390.0500000000544,klein_bottle,sphere,0.04516721696002252
390.0500000000544,sphere,klein_bottle,0.9176921651473755
390.0500000000544,klein_bottle,sphere,0.04525620525255161
390.0500000000544,sphere,klein_bottle,0.9173597419957827
390.0500000000544,klein_bottle,sphere,0.04533954850069116
390.0500000000544,sphere,klein_bottle,0.9170271322992115
390.0500000000544,klein_bottle,sphere,0.04542853136924692
390.0500000000544,sphere,klein_bottle,0.9166947091476187
390.0500000000544,klein_bottle,sphere,0.045511858453118524
390.0500000000544,sphere,klein_bottle,0.9163620994510476
390.0500000000544,klein_bottle,sphere,0.04560083312448268
390.0500000000544,sphere,klein_bottle,0.9160296762994549
390.0500000000544,klein_bottle,sphere,0.04568414959034032
390.0500000000544,sphere,klein_bottle,0.9156970666028836
390.0500000000544,klein_bottle,sphere,0.045767462815156534
390.0500000000544,sphere,klein_bottle,0.9153646434512909
390.0500000000544,klein_bottle,sphere,0.045850771610051494
390.0500000000544,sphere,klein_bottle,0.9150320337547198
390.0500000000544,klein_bottle,sphere,0.04593971897126769
390.0500000000544,sphere,klein_bottle,0.914699610603127
390.0500000000544,klein_bottle,sphere,0.04602301714844735
390.0500000000544,sphere,klein_bottle,0.9143670009065558
390.0500000000544,klein_bottle,sphere,0.04610065952725666
390.0500000000544,sphere,klein_bottle,0.914034577754963
390.0500000000544,klein_bottle,sphere,0.0461895970399632
390.0500000000544,sphere,klein_bottle,0.9137019680583919
390.0500000000544,klein_bottle,sphere,0.046278522637360105
390.0500000000544,sphere,klein_bottle,0.9133694516343098
390.0500000000544,klein_bottle,sphere,0.04636744860791897
390.0500000000544,sphere,klein_bottle,0.9130369352102279
390.0500000000544,klein_bottle,sphere,0.046456366235530004
390.0500000000544,sphere,klein_bottle,0.9127045120586351
390.0500000000544,klein_bottle,sphere,0.04653962978867714
390.0500000000544,sphere,klein_bottle,0.912371902362064
390.0500000000544,klein_bottle,sphere,0.04661724135310525
390.0500000000544,sphere,klein_bottle,0.9120394792104712
390.0500000000544,klein_bottle,sphere,0.04669484885185288
390.0500000000544,sphere,klein_bottle,0.9117068695139
390.0500000000544,klein_bottle,sphere,0.0467724506684966
390.0500000000544,sphere,klein_bottle,0.9113744463623072
390.0500000000544,klein_bottle,sphere,0.04685570217423786
390.0500000000544,sphere,klein_bottle,0.9110418366657361
390.0500000000544,klein_bottle,sphere,0.04693329406863441
390.0500000000544,sphere,klein_bottle,0.9107092269691649
390.0500000000544,klein_bottle,sphere,0.04701652340619122
390.0500000000544,sphere,klein_bottle,0.9103768038175721
390.0500000000544,klein_bottle,sphere,0.047099759421576425
390.0500000000544,sphere,klein_bottle,0.9100441941210009
390.0500000000544,klein_bottle,sphere,0.047177336345283614
390.0500000000544,sphere,klein_bottle,0.9097117709694083
390.0500000000544,klein_bottle,sphere,0.047260551008360095
390.0500000000544,sphere,klein_bottle,0.909379161272837
390.0500000000544,klein_bottle,sphere,0.0473381235524833
390.0500000000544,sphere,klein_bottle,0.9090467381212443
390.0500000000544,klein_bottle,sphere,0.04741004505555533
390.0500000000544,sphere,klein_bottle,0.908714128424673
390.0500000000544,klein_bottle,sphere,0.04748760802647518
390.0500000000544,sphere,klein_bottle,0.9083816120005911
390.0500000000544,klein_bottle,sphere,0.04755386771524188
390.0500000000544,sphere,klein_bottle,0.9080490955765091
390.0500000000544,klein_bottle,sphere,0.04763141615859085
390.0500000000544,sphere,klein_bottle,0.9077165791524272
390.0500000000544,klein_bottle,sphere,0.0477089652702951
390.0500000000544,sphere,klein_bottle,0.9073840627283452
390.0500000000544,klein_bottle,sphere,0.047797790659370246
390.0500000000544,sphere,klein_bottle,0.907051453031774
390.0500000000544,klein_bottle,sphere,0.047880975203447224
390.0500000000544,sphere,klein_bottle,0.9067190298801813
390.0500000000544,klein_bottle,sphere,0.04796414427462746
390.0500000000544,sphere,klein_bottle,0.9063865134560993
390.0500000000544,klein_bottle,sphere,0.048036027605061614
390.0500000000544,sphere,klein_bottle,0.9060539970320173
390.0500000000544,klein_bottle,sphere,0.04810790087137558
390.0500000000544,sphere,klein_bottle,0.9057213873354462
390.0500000000544,klein_bottle,sphere,0.048185419980503214
390.0500000000544,sphere,klein_bottle,0.9053889641838534
390.0500000000544,klein_bottle,sphere,0.04826292951226496
390.0500000000544,sphere,klein_bottle,0.9050563544872822
390.0500000000544,klein_bottle,sphere,0.04834607269071322
390.0500000000544,sphere,klein_bottle,0.9047239313356895
390.0500000000544,klein_bottle,sphere,0.04841793866327124
390.0500000000544,sphere,klein_bottle,0.9043914149116075
390.0500000000544,klein_bottle,sphere,0.04848978861415305
390.0500000000544,sphere,klein_bottle,0.9040588984875255
390.0500000000544,klein_bottle,sphere,0.04856163958079216
390.0500000000544,sphere,klein_bottle,0.9037262887909543
390.0500000000544,klein_bottle,sphere,0.04863912426082164
390.0500000000544,sphere,klein_bottle,0.9033937723668723
390.0500000000544,klein_bottle,sphere,0.04871096600529956
390.0500000000544,sphere,klein_bottle,0.9030612559427904
390.0500000000544,klein_bottle,sphere,0.048782803226188616
390.0500000000544,sphere,klein_bottle,0.9027286462462192
390.0500000000544,klein_bottle,sphere,0.04886027363592499
390.0500000000544,sphere,klein_bottle,0.9023962230946264
390.0500000000544,klein_bottle,sphere,0.04893774555900476
390.0500000000544,sphere,klein_bottle,0.9020636133980553
390.0500000000544,klein_bottle,sphere,0.04902084401076604
390.0500000000544,sphere,klein_bottle,0.9017311902464625
390.0500000000544,klein_bottle,sphere,0.04909830047883006
390.0500000000544,sphere,klein_bottle,0.9013985805498913
390.0500000000544,klein_bottle,sphere,0.04917011378489225
390.0500000000544,sphere,klein_bottle,0.9010661573982985
390.0500000000544,klein_bottle,sphere,0.049236280617697685
390.0500000000544,sphere,klein_bottle,0.9007335477017274
390.0500000000544,klein_bottle,sphere,0.049313722140841655
390.0500000000544,sphere,klein_bottle,0.9004011245501347
390.0500000000544,klein_bottle,sphere,0.04938552273093197
390.0500000000544,sphere,klein_bottle,0.9000685148535634
390.0500000000544,klein_bottle,sphere,0.04945731794153478
390.0500000000544,sphere,klein_bottle,0.8997359984294815
390.0500000000544,klein_bottle,sphere,0.04953474562500454
390.0500000000544,sphere,klein_bottle,0.8994034820053995
390.0500000000544,klein_bottle,sphere,0.04960653204323118
390.0500000000544,sphere,klein_bottle,0.8990710588538068
390.0500000000544,klein_bottle,sphere,0.04967267261300048
390.0500000000544,sphere,klein_bottle,0.8987384491572356
390.0500000000544,klein_bottle,sphere,0.04975008577407187
390.0500000000544,sphere,klein_bottle,0.8984058394606644
390.0500000000544,klein_bottle,sphere,0.049827494062355156
390.0500000000544,sphere,klein_bottle,0.8980734163090717
390.0500000000544,klein_bottle,sphere,0.04990490387937389
390.0500000000544,sphere,klein_bottle,0.8977409931574789
390.0500000000544,klein_bottle,sphere,0.04997666776750885
390.0500000000544,sphere,klein_bottle,0.8974083834609077
390.0500000000544,klein_bottle,sphere,0.05004842073036125
390.0500000000544,sphere,klein_bottle,0.8970757737643366
390.0500000000544,klein_bottle,sphere,0.05011453953080151
390.0500000000544,sphere,klein_bottle,0.8967433506127438
390.0500000000544,klein_bottle,sphere,0.050191919490680456
390.0500000000544,sphere,klein_bottle,0.8964107409161726
390.0500000000544,klein_bottle,sphere,0.05026366441865816
390.0500000000544,sphere,klein_bottle,0.8960783177645798
390.0500000000544,klein_bottle,sphere,0.05032976550903615
390.0500000000544,sphere,klein_bottle,0.8957457080680087
390.0500000000544,klein_bottle,sphere,0.050401507099631246
390.0500000000544,sphere,klein_bottle,0.8954132849164159
390.0500000000544,klein_bottle,sphere,0.050461959830959205
390.0500000000544,sphere,klein_bottle,0.8950806752198447
390.0500000000544,klein_bottle,sphere,0.05052804199088623
390.0500000000544,sphere,klein_bottle,0.8947482520682519
390.0500000000544,klein_bottle,sphere,0.050599765877277644
390.0500000000544,sphere,klein_bottle,0.8944156423716808
390.0500000000544,klein_bottle,sphere,0.05066585058287282
390.0500000000544,sphere,klein_bottle,0.8940830326751096
390.0500000000544,klein_bottle,sphere,0.05073192004523108
390.0500000000544,sphere,klein_bottle,0.8937506095235168
390.0500000000544,klein_bottle,sphere,0.05079235831589757
390.0500000000544,sphere,klein_bottle,0.893418186371924
390.0500000000544,klein_bottle,sphere,0.05085842602040981
390.0500000000544,sphere,klein_bottle,0.8930855766753529
390.0500000000544,klein_bottle,sphere,0.0509188500517332
390.0500000000544,sphere,klein_bottle,0.8927529669787817
390.0500000000544,klein_bottle,sphere,0.05097927579043518
390.0500000000544,sphere,klein_bottle,0.8924205438271889
390.0500000000544,klein_bottle,sphere,0.05105096405923908
390.0500000000544,sphere,klein_bottle,0.8920879341306177
390.0500000000544,klein_bottle,sphere,0.051111381798093276
390.0500000000544,sphere,klein_bottle,0.8917554177065358
390.0500000000544,klein_bottle,sphere,0.05117179615469209
390.0500000000544,sphere,klein_bottle,0.8914229012824538
390.0500000000544,klein_bottle,sphere,0.051243476644483865
390.0500000000544,sphere,klein_bottle,0.8910904781308611
390.0500000000544,klein_bottle,sphere,0.051303877915077324
390.0500000000544,sphere,klein_bottle,0.8907578684342898
390.0500000000544,klein_bottle,sphere,0.05137554373203608
390.0500000000544,sphere,klein_bottle,0.8904254452826972
390.0500000000544,klein_bottle,sphere,0.05143594807022536
390.0500000000544,sphere,klein_bottle,0.890092835586126
390.0500000000544,klein_bottle,sphere,0.05149634215872106
390.0500000000544,sphere,klein_bottle,0.889760319162044
390.0500000000544,klein_bottle,sphere,0.05156799002060129
390.0500000000544,sphere,klein_bottle,0.8894278027379621
390.0500000000544,klein_bottle,sphere,0.05162837102582722
390.0500000000544,sphere,klein_bottle,0.88909528631388
390.0500000000544,klein_bottle,sphere,0.05168875926944212
390.0500000000544,sphere,klein_bottle,0.8887627698897981
390.0500000000544,klein_bottle,sphere,0.05174913262542764
390.0500000000544,sphere,klein_bottle,0.8884301601932268
390.0500000000544,klein_bottle,sphere,0.051820774059889815
390.0500000000544,sphere,klein_bottle,0.8880977370416342
390.0500000000544,klein_bottle,sphere,0.05189241187190561
390.0500000000544,sphere,klein_bottle,0.887765127345063
390.0500000000544,klein_bottle,sphere,0.051952772606599626
390.0500000000544,sphere,klein_bottle,0.8874327041934702
390.0500000000544,klein_bottle,sphere,0.052013130418648426
390.0500000000544,sphere,klein_bottle,0.887100094496899
390.0500000000544,klein_bottle,sphere,0.052073483503733885
390.0500000000544,sphere,klein_bottle,0.886767578072817
390.0500000000544,klein_bottle,sphere,0.05214510935516032
390.0500000000544,sphere,klein_bottle,0.8864350616487351
390.0500000000544,klein_bottle,sphere,0.05221671962457502
390.0500000000544,sphere,klein_bottle,0.8861026384971423
390.0500000000544,klein_bottle,sphere,0.05227706144479756
390.0500000000544,sphere,klein_bottle,0.8857700288005711
390.0500000000544,klein_bottle,sphere,0.05233740959296404
390.0500000000544,sphere,klein_bottle,0.8854375123764892
390.0500000000544,klein_bottle,sphere,0.052397743310974305
390.0500000000544,sphere,klein_bottle,0.8851049959524072
390.0500000000544,klein_bottle,sphere,0.052458078734322657
390.0500000000544,sphere,klein_bottle,0.8847724795283253
390.0500000000544,klein_bottle,sphere,0.05251839927492024
390.0500000000544,sphere,klein_bottle,0.8844399631042432
390.0500000000544,klein_bottle,sphere,0.052589989689146195
390.0500000000544,sphere,klein_bottle,0.8841073534076721
390.0500000000544,klein_bottle,sphere,0.05265031836327427
390.0500000000544,sphere,klein_bottle,0.8837749302560793
390.0500000000544,klein_bottle,sphere,0.052710633069441924
390.0500000000544,sphere,klein_bottle,0.8834423205595081
390.0500000000544,klein_bottle,sphere,0.052782210158799775
390.0500000000544,sphere,klein_bottle,0.8831098974079153
390.0500000000544,klein_bottle,sphere,0.05284251686978881
390.0500000000544,sphere,klein_bottle,0.8827774742563227
390.0500000000544,klein_bottle,sphere,0.0529140806548708
390.0500000000544,sphere,klein_bottle,0.8824448645597515
390.0500000000544,klein_bottle,sphere,0.052974383980338415
390.0500000000544,sphere,klein_bottle,0.8821122548631802
390.0500000000544,klein_bottle,sphere,0.05303467795284539
390.0500000000544,sphere,klein_bottle,0.8817797384390983
390.0500000000544,klein_bottle,sphere,0.05310623394036035
390.0500000000544,sphere,klein_bottle,0.8814472220150164
390.0500000000544,klein_bottle,sphere,0.0531665203767612
390.0500000000544,sphere,klein_bottle,0.8811147988634236
390.0500000000544,klein_bottle,sphere,0.05322681450630621
390.0500000000544,sphere,klein_bottle,0.8807821891668524
390.0500000000544,klein_bottle,sphere,0.05328709283308122
390.0500000000544,sphere,klein_bottle,0.8804497660152596
390.0500000000544,klein_bottle,sphere,0.053358632245916644
390.0500000000544,sphere,klein_bottle,0.8801171563186885
390.0500000000544,klein_bottle,sphere,0.05343016068460364
390.0500000000544,sphere,klein_bottle,0.8797845466221172
390.0500000000544,klein_bottle,sphere,0.053490426841427054
390.0500000000544,sphere,klein_bottle,0.8794521234705245
390.0500000000544,klein_bottle,sphere,0.05355069563017478
390.0500000000544,sphere,klein_bottle,0.8791195137739534
390.0500000000544,klein_bottle,sphere,0.05361095966523628
390.0500000000544,sphere,klein_bottle,0.8787870906223606
390.0500000000544,klein_bottle,sphere,0.05368247752250827
390.0500000000544,sphere,klein_bottle,0.8784545741982787
390.0500000000544,klein_bottle,sphere,0.0537539848677256
390.0500000000544,sphere,klein_bottle,0.8781220577741966
390.0500000000544,klein_bottle,sphere,0.05381423167477775
390.0500000000544,sphere,klein_bottle,0.8777894480776255
390.0500000000544,klein_bottle,sphere,0.05387447419073799
390.0500000000544,sphere,klein_bottle,0.8774570249260327
390.0500000000544,klein_bottle,sphere,0.05394597466566269
390.0500000000544,sphere,klein_bottle,0.8771244152294615
390.0500000000544,klein_bottle,sphere,0.05401184495959128
390.0500000000544,sphere,klein_bottle,0.8767919920778687
390.0500000000544,klein_bottle,sphere,0.05408333104396123
390.0500000000544,sphere,klein_bottle,0.8764593823812976
390.0500000000544,klein_bottle,sphere,0.054160447094118325
390.0500000000544,sphere,klein_bottle,0.8761269592297048
390.0500000000544,klein_bottle,sphere,0.054220670038122615
390.0500000000544,sphere,klein_bottle,0.8757943495331336
390.0500000000544,klein_bottle,sphere,0.0542865232934986
390.0500000000544,sphere,klein_bottle,0.8754618331090517
390.0500000000544,klein_bottle,sphere,0.05436362055366662
390.0500000000544,sphere,klein_bottle,0.8751293166849697
390.0500000000544,klein_bottle,sphere,0.054429454539339076
390.0500000000544,sphere,klein_bottle,0.874796893533377
390.0500000000544,klein_bottle,sphere,0.054495295875312995
390.0500000000544,sphere,klein_bottle,0.8744642838368057
390.0500000000544,klein_bottle,sphere,0.05456112104496707
390.0500000000544,sphere,klein_bottle,0.8741316741402346
390.0500000000544,klein_bottle,sphere,0.054626953089803934
390.0500000000544,sphere,klein_bottle,0.8737992509886419
390.0500000000544,klein_bottle,sphere,0.05470402787639951
390.0500000000544,sphere,klein_bottle,0.8734666412920706
390.0500000000544,klein_bottle,sphere,0.05476422289678714
390.0500000000544,sphere,klein_bottle,0.8731342181404779
390.0500000000544,klein_bottle,sphere,0.05482440952233976
390.0500000000544,sphere,klein_bottle,0.8728016084439068
390.0500000000544,klein_bottle,sphere,0.05489584733837617
390.0500000000544,sphere,klein_bottle,0.8724690920198247
390.0500000000544,klein_bottle,sphere,0.05496728111081908
390.0500000000544,sphere,klein_bottle,0.8721365755957428
390.0500000000544,klein_bottle,sphere,0.05503308272919184
390.0500000000544,sphere,klein_bottle,0.8718040591716608
390.0500000000544,klein_bottle,sphere,0.05509888569891704
390.0500000000544,sphere,klein_bottle,0.8714715427475789
390.0500000000544,klein_bottle,sphere,0.05516467345243757
390.0500000000544,sphere,klein_bottle,0.8711390263234968
390.0500000000544,klein_bottle,sphere,0.05523046255738744
390.0500000000544,sphere,klein_bottle,0.8708065098994149
390.0500000000544,klein_bottle,sphere,0.05529062607621575
390.0500000000544,sphere,klein_bottle,0.8704739934753329
390.0500000000544,klein_bottle,sphere,0.05536203377598118
390.0500000000544,sphere,klein_bottle,0.870141477051251
390.0500000000544,klein_bottle,sphere,0.05542218377919067
390.0500000000544,sphere,klein_bottle,0.869808960627169
390.0500000000544,klein_bottle,sphere,0.05548232996003201
390.0500000000544,sphere,klein_bottle,0.869476444203087
390.0500000000544,klein_bottle,sphere,0.055548104079788226
390.0500000000544,sphere,klein_bottle,0.8691440210514942
390.0500000000544,klein_bottle,sphere,0.0556138634692665
390.0500000000544,sphere,klein_bottle,0.8688114113549231
390.0500000000544,klein_bottle,sphere,0.05567962324271413
390.0500000000544,sphere,klein_bottle,0.8684788016583519
390.0500000000544,klein_bottle,sphere,0.05574537884419789
390.0500000000544,sphere,klein_bottle,0.8681463785067591
390.0500000000544,klein_bottle,sphere,0.0558111367644377
390.0500000000544,sphere,klein_bottle,0.8678137688101879
390.0500000000544,klein_bottle,sphere,0.05587125865467129
390.0500000000544,sphere,klein_bottle,0.8674813456585952
390.0500000000544,klein_bottle,sphere,0.05593138321419795
390.0500000000544,sphere,klein_bottle,0.867148735962024
390.0500000000544,klein_bottle,sphere,0.0560027419785967
390.0500000000544,sphere,klein_bottle,0.8668162195379421
390.0500000000544,klein_bottle,sphere,0.05606848290459833
390.0500000000544,sphere,klein_bottle,0.86648370311386
390.0500000000544,klein_bottle,sphere,0.056128594988382456
390.0500000000544,sphere,klein_bottle,0.8661510934172889
390.0500000000544,klein_bottle,sphere,0.056199946235821606
390.0500000000544,sphere,klein_bottle,0.8658186702656961
390.0500000000544,klein_bottle,sphere,0.05626003977619215
390.0500000000544,sphere,klein_bottle,0.8654861538416142
390.0500000000544,klein_bottle,sphere,0.05631451589662781
390.0500000000544,sphere,klein_bottle,0.8651536374175322
390.0500000000544,klein_bottle,sphere,0.056374612517609834
390.0500000000544,sphere,klein_bottle,0.864821027720961
390.0500000000544,klein_bottle,sphere,0.056434704825864504
390.0500000000544,sphere,klein_bottle,0.8644886045693683
390.0500000000544,klein_bottle,sphere,0.05650040688121205
390.0500000000544,sphere,klein_bottle,0.864155994872797
390.0500000000544,klein_bottle,sphere,0.056566103784318485
390.0500000000544,sphere,klein_bottle,0.8638235717212043
390.0500000000544,klein_bottle,sphere,0.05662056198358818
390.0500000000544,sphere,klein_bottle,0.8634909620246332
390.0500000000544,klein_bottle,sphere,0.05669750813610884
390.0500000000544,sphere,klein_bottle,0.8631583523280619
390.0500000000544,klein_bottle,sphere,0.05676319804463256
390.0500000000544,sphere,klein_bottle,0.8628259291764692
390.0500000000544,klein_bottle,sphere,0.05681764477936709
390.0500000000544,sphere,klein_bottle,0.8624935060248765
390.0500000000544,klein_bottle,sphere,0.05687770510398021
390.0500000000544,sphere,klein_bottle,0.8621608963283053
390.0500000000544,klein_bottle,sphere,0.05693776061806398
390.0500000000544,sphere,klein_bottle,0.8618284731767125
390.0500000000544,klein_bottle,sphere,0.05700343553220151
390.0500000000544,sphere,klein_bottle,0.8614958634801413
390.0500000000544,klein_bottle,sphere,0.05706911080234658
390.0500000000544,sphere,klein_bottle,0.8611634403285486
390.0500000000544,klein_bottle,sphere,0.05712353912863109
390.0500000000544,sphere,klein_bottle,0.8608308306319774
